Kelas;Soal;A;B;C;D;E;Jawaban
8;Gerakan tumbuhan yang dipengaruhi oleh rangsang cahaya dinamakan ...;Niktinasti dan gravitropi;Fotonasti dan fototropisme;Hidronasti dan hidrotropisme;Kemonasti dan kemotropisme;#;B
8;Pada keadaan lembab, kulit buah kacang kedelai yang sudah tua akan membuka. Gerakan yang terjadi pada tanaman kedelai ini dinamakan ...;Tigmonasti;Seismonasti;Higroskopis;Fototropisme;#;C
8;Tumbuhan kacang panjang akan tumbuh merambat dengan melingkari kayu penyanggahnya. Gerakan pada tumbuhan kacang panjang ini disebut dengan ...;Fotonasti;Niktinasti;Tigmonasti;Tigmotropisme;#;D
8;Pasangan antara nama gerak dan jenis rangsang yang mempengaruhi dalam tabel berikut yang benar adalah ...;Geotropisme Zat kimia;Hidrotropisme Getaran;Termonasti Suhu;niktinasti Sentuhan;#;C
8;Gerakan ujung akar pohon jati untuk mencari sumber air hingga jarak yang cukup jauh merupakan contoh gerak ...;Fotonasti;Hidrotropisme;Kemotaksis;Tigmotropisme;#;B
8;Bungan tumbuhan pukul empat (Mirabilis jalapa) akan mekar hanya pada pukul 4 sore. Gerakan mekarnya bunga tumbuhan tersebut termasuk gerak ...;Fotonasti;Tigmonasti;Fototaktis;Fototropisme;#;A
8;Gerak tumbuhan yang memerlukan rangsang berupa perubahan kadar air di dalam sel sehingga terjadi pengerutan yang tidak merata disebut...;gerak hidronasti;gerak hidrotropisme;gerak hidrostatis;gerak higroskopis;#;D
8;Contoh gerak tumbuhan berikut yang bukan merupakan contoh dari gerak nasti adalah...;menguncupnya daun tanaman Leguminosae;mekarnya bunga pukul empat;menutupnya daun putri malu;merekahnya kulit buah-buahan yang sudah kering pada tumbuhan polong-polongan;#;B
8;Berdasarkan fungsi tubuh untuk melakukan aktivitas gerak, hewan berikut yang memiliki otot paling elastis adalah...;burung;gajah;koala;kijang;#;A
8;Burung dapat terbang melayang diudara disebabkan oleh alasan-alasan berikut kecuali ...;memiliki sayap berbentuk airfoil;memiliki tubuh yang ringan dan kuat;memiliki sayap yang pendek;adanya gaya dorong ketas dan kebawah yang emmbuatnya stabil di udara;#;C
8;Nyamuk adalah salah satu hewan unik karena mampu berjalan diatas air. Prinsip yang dimanfaatkan oleh nyamuk tersebut adalah ...;prinsip tegangan permukaan air;karena nyamuk adalah binatang berukuran kecil;nyamuk memiliki saya yang membuatnya seolah-olah dapat berjalan diatas air;kaki-kaki nyamuk mengandung selaput yang membuatnya dapat emngapung diatas air;#;A
8;Air mampu bergerak ke atas dan kebawah dalam air, ikan biasanya akan melakukan ...;ikan memiliki susunan orot dan tulang bekang yang fkesibel yang bisa membuatnya berenang ke segala arah.;Ikan akan mengeluarkan gelembung renang;Ikan memiliki sirip yang membantu pergerakan keatas dan kebawah;Ikan memiliki gurat sisi dibagian samping tubuhnya;#;B
8;Hewan-hewan didarat memanfaatkan hal berikut untuk melakukan gerak dengancepat kecuali ...;Memiliki otot yang kuat;Memiliki susunan tulang yang kuat;memiliki tubuh yang ramping;ukuran tubuh yang besar;#;D
8;Gajah memiliki inersia yang jauh lebih besar dibandingkan rusa. Hal ini disebabkan karena ...;gajah memiliki bobot tubuh yang besar;gajah memiliki ukuran kaki yang besar yang membuatnya mampu berjalan cepat;rusa memiliki tanduk yang membantu dalam bergerak;ukuran tubuh rusa tidak mempengaruhi inersia;#;A
8;Tanaman petai cina saat menjelang matahari terbenam akan memberikan respons ...;menggugurkan daun-daunnya yang berwarna kuning;membuka mahkota bunganya;mengatupkan daun-daunnya;membuka polong bijinya;#;C
8;Faktor yang mempengaruhi pertumbuhan dan perkembangan berikut yang merupakan faktor internal adalah ...;Suhu dan kelembaban;gen dan hormon;Makanan dan hormon;cahaya dan air;#;B
8;Tumbuhan yang telah tumbuh semakin tinggi dan besar tidak akan dapat kembali lagi ke ukuran semula ketika ia masih kecil. Sifat pertumbuhan ini disebut ...;Internal;Diferensiasi;Irreversible;Progresif;#;C
8;Berikut ini adalah hewan yang mengalami metamorphosis sempurna adalah ...;Belalang dan semut;Kecoa dan capung;Lebah madu dan lalat;Jangkrik dan kupu-kupu;#;C
8;Tumbuhnya kumis dan jakun pada remaja laki-laki di usia pubertas dipengaruhi oleh hormon ...;Testosteron;Estrogen;Progesteron;Prolaktin;#;A
8;Pertambahan panjang tulang hanya berlangsung sampai usia sekitar 18 atau 20 tahun. Bagian pada tulang yang berperan dalam proses pemanjangan tulang adalah ...;Osteosit;Saluran Havers;Cakra epifise;Membran synovial;#;C
8;Pak Amin terjatuh dan mengalami patah tulang yang cukup serius. Menurut analisis dokter, hal ini terjadi karena tulang Pak Amin mengalami keropos. Kelainan yang diderita Pak Amin dan penyebabnya adalah ...;Aterosklerosis, karena kekurangan vitamin D;Aterosklerosis, karena kekurangan unsur besi;Osteoporosis, karena kekurangan unsur kalsium;Osteoporosis, karena kekurangan unsur kalium;#;C
8;Di organ lambung terjadi pencernaan makanan secara ...;Mekanik saja;Kimiawi saja;Mekanik dan kimiawi;Mekanik, kimiawi, dan biologi;#;C
8;Berikut ini yang merupakan fungsi enzim tripsin adalah ...;Mengubah zat tepung menjadi zat gula;Mengaktifkan pepsin dan membunuh kuman;Mengubah pepton menjadi asam amino;Mengubah protein menjadi asam amino;#;C
8;Kelompok makanan berikut yang memberikan energi terbesar adalah ...;Padi, jagung, kentang;Tempe, tahu, kacang-kacangan;Telur, margarin, lemak sapi;Ikan, gandum, singkong;#;C
8;Penyakit pada sistem pencernaan yang disebabkan oleh penyerapan air yang berlebihan oleh usus penyerapan (ileum) menyebabkan air pada usus besar sedikit sehingga susah buang air besar disebut ...;Diare;Sembelit/konstipasi;Tukak lambung;Kolik;#;B
8;Oksigen dari paru-paru akan diedarkan ke seluruh sel tubuh oleh ...;Plasma darah;Eritrosit;Leukosit;Limfosit;#;B
8;Kedudukan otot diafragma dan tulang rusuk pada saat inspirasi adalah ...;Otot diafragma melengkung, tulang rusuk terangkat;Otot diafragma melengkung, tulang rusuk menurun;Otot diafragma mendatar, tulang rusuk terangkat;Otot diafragma mendatar, tulang rusuk menurun;#;C
8;TBC adalah salah satu penyakit gangguan pernafasan yang disebabkan oleh ...;Virus;Bakteri;Protozoa;Fungi;#;B
8;Berikut ini adalah pembuluh darah yang membawa darah bersih, yaitu ...;Vena cava superior;Vana cava inferior;Vena pulmonalis;Arteri pulmonalis;#;C
8;Kemampuan sel darah putih untuk memakan benda asing yang masuk ke dalam tubuh dan menembus dinding pembuluh darah berturut-turut disebut ...;Diapedesis, fagosit;Limfosit, diapedesis;Fagosit, diapedesis;Limfosit, fagosit;#;C
8;Urutan yang tepat untuk peredaran darah ganda pada manusia (dari kiri ke kanan) adalah ...;Paru-paru -- bilik kiri -- bilik kanan -- serambi kiri -- tubuh -- paru-paru;Tubuh -- bilik kiri -- serambi kanan -- serambi kiri -- bilik kiri -- paru-paru -- tubuh;Bilik kiri -- serambi kiri -- bilik kanan -- serambi kanan -- paru-paru -- tubuh;Bilik kiri -- seluruh tubuh -- serambi kanan -- bilik kanan -- paru-paru -- serambi kiri -- bilik kiri;#;D
8;Seseorang yang menderita anemia sering mengalami sesak nafas karena ...;Kurangnya hemoglobin pada sel darah merah;Kurangnya sel darah dalam plasma darah;Tidak adanya sel darah putih;Tidak adanya fibrinogen;#;A
8;Lapisan dalam akar atau batang tanaman yang berfungsi sebagai tempat penyimpanan cadangan makanan adalah ...;Epidermis;Endodermis;Korteks;Stele;#;C
8;Perhatikan reaksi fotosintesis berikut ini! A + H2O ---> B + O2 A dan B pada reaksi di atas adalah ...;Air dan karbondioksida;Karbondioksida dan oksigen;Karbondioksida dan amilum;Amilum dan karbondioksida;#;C
8;Pecahnya buah polong-polongan karena berkurangnya kadar air disebut gerak ...;Hidrotropisme;Nasti kompleks;Higroskopis;Etionom;#;C
8;Zat kimia pembasmi hama yang berupa jamur disebut ...;Herbisida;Insektisida;Pestisida;Fungisida;#;D
8;Atom yang bermuatan listrik disebut ...;Nucleon;Proton;Neutron;Ion;#;D
8;Sebuah atom dikatakan bermuatan listrik positif jika ...;Mendapat tambahan electron dari luar;Melepaskan satu atau beberapa electron ke luar;Mendapat tambahan proton dari luar;Melepaskan satu atau bebeapa proton ke luar;#;B
8;Jumlah atom hidrogen pada molekul asam sulfat adalah ...;1;2;3;4;#;B
8;Atom yang menyusun molekul garam dapur adalah ...;Natrium dan kalium;Natrium dan klorin;Nitrogen dan klorin;Nitrogen dan kalsium;#;B
8;Berikut ini yang merupakan molekul poliatomik adalah ...;HCl;NaCl;NaOH;CO;#;C
8;Bahan kimia di bawah ini yang merupakan pembersih adalah ...;Insektisida;Deodoran;Sabun cair;Parfum;#;C
8;Berikut ini adalah bahan alami yang dapat digunakan sebagai pewarna makanan yaitu ...;Kunyit, daun salam;Kunyit, daun suji;Lengkuas, bawang merah;Merica, daun salam;#;B
8;Salah satu efek penggunaan zat adiktif adalah menimbulkan rasa segar dan bersemangat, yang disebut ...;Halusinogen;Stimulan;Depresan;Mabuk;#;B
8;Keberadaan posisi wilayah tersebut sesuai dengan bentuk dan letaknya di bumi disebut ...;letak geologis;letak astronomis;letak strategis;letak geografis;#;D
8;Laut yang terletak antara pulau-pulau Indonesia disebut ...;laut teritorial;laut nusantara;laut kontinen;laut wilayah;#;B
8;Akibat letak geografisnya, Indonesia memiliki dua musim yaitu ...;hujan dan tropis;hujan dan semi;kemarau dan hujan;semi dan salju;#;C
8;Musim kemarau di Indonesia pada umumnya berlangsung pada bulan ...;April -- Oktober;Oktober -- April;September -- Januari;Februari -- Maret;#;A
8;Penduduk adalah warga negara Indonesia dan orang asing yang bertempat tinggal di Indonesia. Definisi tersebut diungkapkan dalam UUD 1945 ...;Pasal 26;Pasal 27;Pasal 28;Pasal 19;#;A
8;Keseluruhan proses pengumpulan, pengolahan, dan publikasi data demografis di suatu negara untuk seluruh penduduk pada periode waktu tertentu disebut ...;survei penduduk;sensus penduduk;pendataan penduduk;statistik penduduk;#;B
8;Berikut ini bukan termasuk faktor utama yang secara langsung berpengaruh terhadap jumlah penduduk adalah ...;migrasi;kelahiran;kematian;sensus penduduk;#;D
8;Meninggalnya seorang penduduk menyebabkan berkurangnya jumlah penduduk disebut ...;mortalitas;natalitas;fertilitas;nuptialitas;#;A
8;Besarnya angka harapan hidup dipengaruhi oleh ...;umur maksimum yang mungkin dicapai;jumlah kematian bayi;jumlah penduduk usia tua menurun;pertumbuhan penduduk menurun;#;A
8;Cara terbaik untuk mengurangi pencemaran yang diakibatkan limbah padat dari industri ialah dengan melakukan ...;pembakaran;penimbunan;daur ulang;pemadatan;#;C
8;Badan PBB yang dibentuk untuk menangani masalah lingkungan hidup ialah ...;UNEP;UNDP;UNHCR;UNIDO;#;A
8;Usaha-usaha yang bertujuan untuk menjadikan udara bersih dari polusi disebut program ...;langit biru;rumah kaca;green house;penghijauan;#;A
8;Kerusakan lingkungan yang disebabkan oleh faktor alam antara lain adalah ...;kekurangannya sumber daya air;perembesan air laut kedaratan;tanah tandus;flora dan fauna terancam punah;#;B
8;Bangsa Barat yang pertama kali menguasai kerajaan-kerajaan di Nusantara adalah ...;Belanda;Spanyol;Portugis;Inggris;#;D
8;Berikut ini yang bukan merupakan tujuan Belanda mendirikan VOC adalah ...;menghindarkan persaingan antarpengusaha Belanda;mendapatkan keuntungan yang sebesar-besarnya;agar mampu bersaing dengan kongsi dagang dari bangsa lain seperti Portugis dan Spanyol;membantu meningkatkan kesejahteraan rakyat Indonesia;#;D
8;Perlawanan Bangsa Indonesia mengusir bangsa Barat dilakukan sejak kedatangan bangsa Portugis di Indonesia yang mengalahkan Kerajaan Malaka pada tahun ...;1511;1115;1512;1215;#;A
8;Sebelum menyebar ke Indonesia, agama Kristen menyebar dari tanah kelahirannya, yaitu ...;Palestina;Israil;Mesir;Iran;#;A
8;Kongres Perempuan Pertama pada tahun 1929 diadakan di Kota ...;Bandung;Jakarta;Surabaya;Medan;#;B
8;Di daerah Samin terdapat lokalisasi PSK. Setiap malam minggu rumah-rumah bordil tersebut penuh oleh pengunjung. Lokalisasi PSK dan rumah bordil termasuk contoh ...;gaya hidup di perkotaan;penyimpangan norma;mata pencarian;penyimpangan keluarga;#;B
8;Berikut ini merupakan penyebab munculnya penyimpangan sosial, kecuali ...;perceraian;kekerasan;konflik;rasa aman;#;D
8;Sepulang sekolah Andi menjual ganja. Tindakan Andi termasuk ...;mencari tambahan uang saku;melanggar hukum;melanggar tata tertib sekolah;melanggar etika;#;C
8;Aborsi yang dilakukan para remaja merupakan akibat perilaku ...;seks bebas;menonton VCD porno;pacaran;membaca tabloid esek-esek;#;A
8;Tatanan keluarga yang rapuh dan tidak harmonis akan menyebabkan anak menjadi ...;lemah;tidak percaya diri;tidak bergairah;antipati;#;B
8;Berikut yang bukan merupakan usaha pencegahan terjadinya penyimpangan sosial adalah ...;ikut pesantren kilat;ikut mengaji;mengurung diri;ayah dan ibu rukun;#;C
8;Penyimpangan sosial di kalangan remaja disebabkan ...;peredaran film-film cabul;tayangan sinetron;depresi;mencari identitas diri;#;D
8;Pasangan berikut yang bukan merupakan barang komplementer ...;kompor dan sumbu kompor;bensin dan minyak tanah;sepeda motor dan sepeda;mobil dan bensin;#;C
8;Barang yang berfungsi sebagai jaminan untuk mendapatkan kredit dalam jangka pendek disebut ...;barang tidak bergerak;barang komplementer;barang bergerak;barang jaminan;#;D
8;Berikut yang bukan termasuk kebutuhan berdasarkan intensitasnya adalah ...;kebutuhan primer;kebutuhn sekunder;kebutuhan tersier;kebutuhan pokok;#;D
8;Berikut yang bukan termasuk pelaku utama ekonomi berdasarkan UUD 1945 Pasal 33 adalah ...;BUMN;BUMS;Koperasi;BUMD;#;B
8;Koperasi yang beranggotakan orang perorang disebut ...;koperasi sekunder;koperasi primer;koperasi tersier;koperasi Unit Desa;#;B
8;Undang-undang yang membahas tentang perkoperasian adalah ...;UU No. 25 Tahun 1992;UU No. 52 Tahun 1992;UU No. 25 Tahun 1995;UU No. 52 Tahun 1995;#;A
8;Berikut yang bukan termasuk ciri pasar persaingan sempurna ...;jumlah penjual dan pembeli banyak;harga ditentukan oleh penjual;barang yang dijual bersifat homogen;bebas campur tangan pemerintah;#;B
8;Berikut yang bukan contoh pasar berdasarkan waktu pelaksanaannya ...;pasar harian;pasar bulanan;pasar mingguan;pasar minggu;#;D
8;Berikut ini yang bukan bentuk pasar bukan persaingan sempurna adalah ...;pasar monopoli;pasar valuta asing;pasar oligopoli;pasar persaingan monopolistis;#;B
8;Pasar persaingan sempurna merupakan perpaduan dua jenis pasar ekstrim, yaitu pasar ...;monopoli dan oligopoli;monopoli dan monopsoni;monopoli dan persaingan sempurna;persaingan sempurna dan monopsoni;#;A
8;Berikut ini yang bukan termasuk jenis jenis pasar abstrak adalah ...;pasar uang;pasar valuta asing;pasar konkret;pasar tenaga kerja;#;C
8;Surat berharga yang dijual di pasar uang adalah ...;SBI dan saham;saham dan obligasi;SBI dan SBPU;SBPU dan saham;#;C
8;Salah satu cara mengurangi polusi udara di kota adalah dengan ...;reboisasi;penataan ruang;pengendaliaan banjir;penghijauan;#;D
8;Sebelum bangsa Barat ke lndonesia, sebenarnya sudah terjalin hubungan secara tidak langsung melalui perdagangan yang dilakukan secara...;Berantai;Gelap;monopoli;barter;#;D
8;Belanda kesuiitan dalam menaklukan Aceh karena...;adanya persatuan yang kuat antara ulama, bangsawan dan rakyat;keadaan alam Aceh yang sulit ditembus;Belanda kekurangan biaya perang;Belanda tidak berhasil melaksanakan siasat;#;A
8;"Semboyan""Gold, Gospel, Glory"" berakibat negative bagi bangsa-bangsa Timur adalah...";menimbulkan perang antar negara di Asia;pelayaran dan perdagangan di Asia putus;terampasnya semua hasil kebudayaan Asia;menimbulkan penjajahan bangsa bangsa di Asia;#;D
8;Yang tidak termasuk tokoh perlawanan dari Maluku adalah...;Kaikiali;Saidi;Telukabesi;Hasanudin;#;D
8;Pembalasan terhadap kekuasaan dimanapun berada sebagai tindak lanjut Perang Salib adalah ...;Reconguesta;Gospel;perang koalisi;Ordoric da Pardenone;#;A
8;Yang termasuk pergerakan nasional yang bersifat kooperasi adalah...;PNI;Gapi;SDI;SI;#;B
8;Untuk menanggapi tuntutan Gapi pemerintah membentuk...;petisisutarjo;komisi Visman;sidang volksraad;konggres luar biasa;#;B
8;Salah satu ciri perjuangan pergerakan nasional tahun 1908 adalah...;perjuangan bersifat kedaerahan;tergantung dari pimpinan;wujud perjuangannya mengandalkan kekuatan fisik;menggunakan organisasi modern;#;D
8;Yang tidak termasuk ketentuan Tanam Paksa adalah...;1/5 tanah harus ditanami tanaman eksport;tanaman wajib tetap ditarik pajak;hasil garapan diserahkan pada pemerintah;kegagalan panen menjadi tanggungan pemerintah;#;D
8;Salah satu peninggalan Daendels yang masih bisa dirasakan manfaatnya sampai sekarang adalah...;pabrik senjata di Semarang;sistem wajib militer;jalan pos Anyer dan Panarukan;sistem pajak tanah;#;C
8;Yang tidak termasuk pendidikan Barat di lndonesia yang setingkat SD adalah...;Rechtkundige Hooge School;Vervolg School;Volks School;Europesche Lagere school;#;A
8;Berdasarkan Perjanjian Salatiga, kerajaan Surakarta dibagi dua, sebelah timur diperintah oleh Mas Said yang bergelar...;Paku Buwono;Paku Alam;Hamengkubuwono;Pangeran Mangkunegoro;#;D
8;Bertempur sampai titik darah penghabisan adalah arti dari...;perang Paderi;perang Banjar;perang jagaraga;perang Puputan;#;D
8;Yang dimaksud kerajaan kembar adalah...;Ternate -- Tidore;Mataram -- Demak;Kartasura -- Surakarta;Goa -- Tallo;#;D
8;Yang tidak termasuk tokoh-tokoh SI Merah adalah...;H. Samanhudi;Tan Malaka;Alimin;Muso;#;A
8;Kembalinya Gubenur Jenderal Daendels ke Belanda disebabkan karena...;Daendels menjual tanah Negara kepada pihak swasta asing;gagal mempertahankan Pulau Jawa dari lnggris;pemerintahannya mengalami defisit keuangan;masa jabatannnya sudah berakhir;#;A
8;Kemenangan Jepang atas Rusia mengakibatkan...;kebangkitan nasionalisme Negara-negara Asia;semangat orang kulit putih bangkit di Asia;daerah jajahan Rusia menjadi milik Jepang;Jepang menguasai wilayah Rusia;#;A
8;"Buku berjudul ""lndonesia Menggugat"" adalah karya dari..";Mohammad Hata;dr. Wahidin Sudiro Usodo;lr. Soekarno;Suwardi Suryaningrat;#;C
8;Para petani mengadakan protes dan mengikuti pemimpinnya, karena mereka menganggap sang pemimpin adalah...;mempunyai kesaktian;Amirul Mukminin;Ratu Adil;khalifah;#;C
8;Tujuan dari pembentukan Budi Utomo adalah...;membentuk pemerintahan lndonesia yang merdeka;memajukan perekonomian yang berdarkan agama lslam;memajukan tanah air yang dilandasi semangat nasional;memajukan pendidikan dan meningkatkan derajat bangsa;#;D
8;Yang tidak termasuk pergerakan nasional yang bersifat moderat adalah...;Parindra;PNI;Partindo;GAPI;#;B
8;Produk rempah-rempah yang laku dipasaran Eropa adalah...;Lada;Cabe;Kunir;Jahe;#;A
8;Yang tidak dimaksudkan sebagai penggunaan istilah lndonesia dalam sumpah pemuda 1928 adalah...;bahasa;bangsa;tanah air;bendera;#;D
8;Dengan system monopoli perdagangan,VOC melaksanakan politik ...;devide et impera;sewa tanah;verplichte Leveranties;Batigslot Politic;#;A
8;Semboyan perjuangan Parindra adalah...;lndonesia Merdeka;lndonesia Mulia;lndonesia Raya;lndonesia Berparlemen;#;C
8;Tanaman dagang lada dihapus sejak tahun...;1864;1865;1868;1862;#;D
8;Dampak kekuasaan Belanda dalam bidang ekonomi menimbulkan penderitaan rakyat, adalah salah satu akibat dari...;rakyat mengelola tanah pertanian;poilitik devide et impera;politik drainage;sistem perdagangan bebas;#;C
8;Pada tahun 1908 para pelajar dan mahasiswa lndonesia di negeri Belanda mendirikan organisasi pergerakan nasional yang dinamakan ...;Perhimpunan lndodnesia;Perhimpunan Pemuda lndonesia;lndonesische Vereeniging;lndische Vereeniging;#;C
8;Pembanguan jalan dari Anyer sampai Panarukan terjadi pada masa pemerintahan...;Thomas Stamfort Raffles;H Willem Daendels;Thomas Stamfort Raffles;Van den Bosch;#;B
8;Tokoh pendiri Organisasi Muhammadiyah adalah...;K.H Ahmad Dahlan;K.H Mas Mansur;Haji Agus Salim;Haji Samanhudi;#;A
8;Dengan dikeluarkannya UU Agraria, dimulailah pelaksanaan politik...;Etis;Penanaman modal;Pintu Terbuka;Sewa tanah;#;C
8;Yang tidak termasuk gerakan Ratu Adil adalah...;Gerakan di Mangkuwijaya,;Gerakan Dufmajid, Yogyakarta 1889;Gerakan Kasan Mukmin, Sidoarjo;Gerakan Budiah;#;B
8;Aceh harus mengakui kekuasaan VOC adalah isi dari perjanjian...;Plakat Pendek;Traktat Sumatra;Traktat London;Plakat Panjang;#;A
8;Bandar Banten menjadi ramai dan berkembang setelah jatuhnya Malaka ke tangan...;Portugis;Belanda;lnggris;Spanyol;#;A
8;Kerajaan Ternate menyambut baik kedatangan Portugis dengan alasan ...;Portugis tidak bermaksud menjajah;Kedatangannya untuk berdagang;Untuk menyebarkan agama;Dapat dijadikan sekutu melawan Tidore;#;D
8;Sejak VOC dibubarkan, kekuasaan kolonialisme Belanda di lndonesia dipegang langsung oleh...;pemerintah Daendels;pemerintah Hindia Belanda;pemerintah Raffles;pemerintah Republik Bataaf;#;B
8;Yang tidak termasuk factor pendorong penjelajahan samudra adalah...;Gold;glory;gospel;Liberty;#;D
8;lndische Partij yang bersemboyan lndie voor de lnders, mempunyai arti...;Hindia untuk bangsa Belanda;Hindia untuk penduduk pribumi;Hindia untuk bangsa Hindia lndonesia;Hindia untuk bangsa penjajah;#;C
8;Konggres Pemuda ke ll dilaksanakan di pada tanggal 28 Oktober 1928 dijalan ...;Kramat raya no 6;Kramat Raya no. 5;Kramat Jati no. 6;Kramat Jati no 5;#;A
8;Pada tahun 1937 Partai lndonesia Raya dibubarkan dan diganti dengan...;Gerindo;MlSl;PVPN;GAPI;#;A
8;Masuk dan keluarnya kapal-kapal dagang ke perairan lndonesia melalui Selat Malaka berarti Malaka berfungsi sebagai...;Jalur pelayaran lndonesia ke EWropa;Pintu gerbang ke perairan lndonesia;Pelabuhan transit;Pelabuhan internasional;#;B
8;Faktor utama yang mendorong kedatangan bangsa Eropa ke lndonesia adalah...;lndonesia adalah penghasil rempah rempah;Peradaban kebudayaan lndonesia masih primitif;Perdagangan di lndonesia dikuasai pedagang-pedagang Gujarat;Letak lndonesia sangat strategis;#;A
8;Kewajiban yang dibebankan pada penduduk Priangan untuk menanam kopi disebut ...;Contingen;Preanger Stelsel;Sewa tanah;verplichte leverentie;#;B
8;Berdirinya SDI tidak lepas dari tokoh H. Samanhudi yang rnerupakan pedagang batik di daerah...;Jebres;Kartasura;Laweyan;Manahan;#;C
8;Keanggotaan Budi Utomo pada awalanya terbatas, hanya meliputi...;kaum pelajar jawa;kaum ulama Jawa;semua lapisan masyarakat;kaum priyayi Jawa;#;A
8;Teori yang rnengajarkan bumi itu bulat terdapat pada buku...;History oj Java;Omago Mundi;Coster;ltineraria;#;B
8;Pada waktu dipimpin S. Raffles, barang barang lndonesia tidak bisa dikirim ke Eropa karena Eropa berlangsung politik...;Benteng Stelsel;Dumping;Landrette Stelsel;Continental stelsel;#;D
8;Sebagai sekretaris dalam susunan panitia Konggres Pemuda ke ll adalah...;Soegondo Djojopuspito;Muh. Yamin;Amir Syariffudin;Djoko Marsaid;#;B
8;Dr. Nomensen banyak menyebarkan agama Nasrani di daerah ...;Sumatera utara;Tapanuli;Ambon;Saparua;#;A
8;Tokoh emansipasi wanita dipelopori oleh...;RA. Kartini;Cut Nyak Din;Cut Meutiah;Dewi sartika;#;A
8;Koefisien y dari 3x² - 4x + 4y adalah ...;-4;-3;3;4;#;D
8;Hasil penjumlahan 2x + 7y dan 3x - 2y adalah ...;x - 9y;5x - 5y;5x + 5y;x + 5y;#;C
8;Bentuk sederhana dari 2a + 3a² adalah ...;2a + 3a²;2a - 3a²;2a² + 3a;a² + 2a³;#;A
8;Faktor dari bentuk aljabar x² - 11x + 24 adalah...;(x - 3)(x - 8);(x - 3)(x + 8);(x + 3)(x - 8);(x + 3)(x + 8);#;A
8;Hasil kali dari (p - 6)(p - 2) = ...;p² + 8p + 12;p² - 8p + 12;p² + 4p + 12;p² - 4p + 12;#;B
8;Hasil pemfaktoran dari 3x² + 4x - 15 adalah ...;(3x - 5)(x - 3);(3x + 5)(x + 3);(3x + 5)(x - 3);(3x - 5)(x + 3);#;D
8;Hasil pemfaktoran dari (m² - 16n²) adalah ...;(m + 16n)(m - 16n);(m - 16n)(m - 16n);(m - 4n)(m - 4n);(m + 4n)(m - 4n);#;D
8;Diketahui himpunan pasangan berurutan {(3,1),(4,2),(5,3),(6,4),(7,5)}. Relasi yang tepat adalah...;faktor dari;dua lebihnya dari;kuadrat dari;setengah dari;#;B
8;Suatu fungsi f dirumuskan dengan f(x) = -2x + 5. Nilai dari f(-4) = ...;-13;-3;3;13;#;D
8;Suatu fungsi f(x) = ax + b. Jika f(-5)=15 dan f(5)=-5, maka nilai a dan b adalah ...;-10 dan 15;15 dan -10;-2 dan 5;5 dan -2;#;C
8;Diketahui A = {a,b} dan B = {p,q,r}. Banyaknya pemetaan yang mungkin dari A ke B ada ...;8;9;10;11;#;B
8;Fungsi f(x)=x²-3 dengan x={0,1,2,3}. Daerah hasilnya adalah ..;{-3,-2,-1,-6};{-3,-2,1,-6};{-3,-2,1,6};{-3,-2,-1,-6};#;C
8;Diketahui himpunan pasangan berurutan {(0,-5),(1,-1),(2,3)}. Rumus fungsi yang tepat adalah ...;f(x)=2x+1;f(x)=3x-7;f(x)=4x-5;f(x)=5x+1;#;C
8;Harga 10 buku tulis dan 6 pensil Rp14.500,00. Harga 6 buku tulis dan 5 pensil Rp9.750,00. Jumlah harga 5 buku tulis dan 4 pensil adalah ...;Rp7.250,00;Rp7.600,00;Rp7.750,00;Rp8.000,00;#;C
8;Jika p dan q adalah akar dari sistem persamaan 2p+3q=2 dan 4p-q=18, maka nilai 5p-2q² adalah...;4;12;28;36;#;C
8;Persamaan garis lurus yang melalui titik (-3,1) dan bergradien 2 adalah ...;y=2x+7;y=2x-7;y=2x+4;y=2x-4;#;A
8;Persamaan garis yang melalui titik (0,3) dan (5,0) adalah...;3x+5y+15=0;3x-5y+15=0;5y+3x-15=0;5y+3x+15=0;#;C
8;Persamaan garis lurus yang melalui titik (4,3) dan sejajar dengan garis y=2x+3 adalah...;2x+y+5=0;2x-y-5=0;-2x+y+5=0;-2x-y-5=0;#;B
8;Himpunan penyelesaian dari sistem persamaan linear 2x-y=2 dan x+y=7 adalah ...;{(4,3)};{(3,4)};{(-3,-4)};{(-4,-3)};#;B
8;Himpunan penyelesaian dari sistem persamaan 5x-3y=-4 dan 3x-2y=-3 adalah ...;{(1,3)};{(1,-3)};{(-1,3)};{(-1,-3)};#;A
8;"Pernyataan ""selisih dua bilangan adalah 10"", jika bilangan pertama p dan bilangan kedua q serta p>q, maka model matematikanya adalah ...";q=p+10;p+q=10;p-q=10;q-p=10;#;C
8;Selisih umur seorang ayah dengan anaknya 40 tahun. Jika umur ayah tiga kali lipat dari umur anaknya maka umur anak tersebut adalah ...;10;15;20;25;#;C
8;Diketahui dua buah sudut saling berpelurus. Besar sudut yang satu adalah 15° lebihnya dari sudut siku-siku. Selisih kedua sudut tersebut adalah ...;30°;20°;15°;10°;#;A
8;L merupakan luas lingkaran dan d diameter lingkaran, maka rumus luas lingkaran adalah...;L = 2πd;L = πd²;L = ½πd²;L = ¼πd²;#;D
8;Jika diameter suatu lingkaran 3,5 m dan π = 22/7, maka keliling lingkaran adalah ...;11,5 m;11 m;10,5 m;7,5 m;#;B
