Kelas;Soal;A;B;C;D;E;Jawaban
7;Dibawah ini merupakan fungsi hutan, kecuali...;Habitat bagi tumnuhan;penghasil oksigen;Mencegah erosi dan banjir;Penghasil bahan baku mebel;#;D
7;Pencemaran udara oleh bahan pendingin ruangan disebabkan oleh suatu polutan berupa gas...;CH4;CFC;NO2;CO;#;B
7;Limbah berikut yang paling sulit di uraikan oleh bakteri adalah...;Kertas;Seng;Plastik;kayu;#;C
7;Efek rumah kaca mengakibatkan suhu rata -- rata permukaan bumi...;Stabil;Meningkat;Tidak stabil;Menurun;#;B
7;Dalam teori kependudukan. Thomas Robert Malthus berpendapat bahwa...;Pertambahan penduduk seperti deret ukur;Pertambahan penduduk seperti deret hitung;Pertambahan jumlah bahan makanan seperti deret ukur;Pertambahan penduduk berbanding terbalik dengan jumlah makanan;#;A
7;Dinamika penduduk suatu negara dipengaruhi oleh faktor berikut, kecuali...;Angka kematian;Angka kelahiran;Migrasi;Urbanisasi;#;D
7;Salah satu akibat yang timbul dari kepadatan penduduk yang tinggi terhadap sumber daya alam yang tersedia adalah...;Air dan tanah makin sulit diperoleh;makin banyaknya pohon -- pohon yang ditanam;Iklim dan suhu stabil;Terjaminnya keseimbangan rantai makanan;#;A
7;Pembangunan apartemen di kota -- kota besar dilakukan untuk mengatasi ketersediaan...;Lahan;Air bersih;Pangan;Udara bersih;#;A
7;Jumlah penduduk suatu negara dapat diketahui dari...;Daftar pemilih tetap;Jejak pendapat;Polling;Sensus penduduk;#;D
7;Gas berikut yang memiliki daya afinitas yang tinggi terhadap Hb dan dapat menyebabkan keracunan adalah...;Hidrogen;Nitrogen;Karbondioksida;Karbon monoksida;#;D
7;Bagian sel yang merupakan pusat pengatur kegiatan dan perkembangan sel adalah...;Vakuola;Nukleus;Protoplasma;Sitoplasma;#;B
7;Bagian sel yang berfungsi untuk proses oksidasi adalah...;Sitoplasma;Mitokondria;protoplasma;Vakuola;#;B
7;Sel yang intinya memiliki selaput inti disebut...;Prokarion;eukarion;Nukleus;Nukleolus;#;B
7;Organisme yang memperoleh energi dengan mendapatkan makanan dari organisme lain disebut...;Organisme autotrof;Organisme heterotrof;Organisme fotoautotrof;Karnivora;#;B
7;Suatu bentuk interaksi dua organisme dan hanya salah satu saja yang beruntung, sedangkan lainnya juga tidak diragukan disebut...;Komensalisme;Mutualisme;Kompetisi;Parasitisme;#;D
7;Vegetasi yang mengurangi tingkat abrasi adalah...;Rumput;Pandan;Bakau;Kelapa;#;C
7;Jaringan yang berfungsi sebagai penghantar rangsang adalah...;Otot;lambung;Miofibril;Saraf;#;D
7;Sistem organ yang tidak terdapat pada tumbuhan yaitu...;Sistem pengangkutan;Sistem ekskresi;Sistem pernapasan;Sistem indra;#;D
7;Kelompok hewan Omnivora dibawah ini adalah...;Tikus, babi dan kelinci;Tikus, ayam dan musang;Tikus, ayam dan babi;Ayam, babi dan luwak;#;C
7;Orang yang membuat peta disebut...;ahli peta;kartografi;kartografer;fatografer;#;C
7;Peta yang berskala 1:100 s.d. 1:5.000 disebut peta;skala menengah;skala besar;skala kecil;iskala kadaster;#;B
7;Lima syarat pokok peta adalah...;judul, skala, indeks, legenda, dan orientasi;inset, skala, legenda, orientasi, dan indeks;legenda, judul, tahun pembuatan peta, garis tepi, dan garis bujur;judul, skala, legenda, orientasi, dan tahun pembuatan peta;#;D
7;Dasar laut yang menjorok ke bawah dibanding daerah sekitarnya disebut...;lereng benua;lubuk laut;palung laut;punggung laut;#;B
7;Apabila di jakarta pukul 21.00 WIB, di Jayapura pukul ...;20.00 WIT;21.00 WIT;22.00 WIT;23.00 WIT;#;D
7;Berikut ini yang tidak termasuk dalam aktivitas aliran sungai adalah...;erosi;pelapukan;pengendapan;transportasi;#;B
7;Dibawah ini yang bukan merupakan manfaat danau adalah...;tempat rekreasi;tempat sedimentasi;tempat perikanan darat;pembangkit tenaga listrik;#;B
7;Siklus air berikut ini yang merupakan siklus pendek adalah...;air laut menguap-awan-hujan dilaut;air laut menguap-hujan-meresap ke tanah;air laut menguap-gletser-kondensasi-awan-hujan di laut;air laut menguap-awan-kondensasi-hujan di laut;#;D
7;Aliran air di bagian hilir sungai lebih lambat karena...;lereng landai;lerengnya curam;debit airnya kecil;material yang diangkut besar;#;A
7;Pengerukan sedimentasi didasar sungai merupakan salah satu upaya ...;mencegah erosi;mencegah banjir;mencegah kekeringan;menahan luapan sungai;#;B
7;Peradaban Hindu mudah diterima oleh masyarakat Indonesia karena...;telah lama ada hubungan antara India dan Indonesia;adanya persamaan antara peradaban Hindu dengan peradaban Indonesia;dasar dasar peradaban Hindu telah lama dimiliki oleh bangsa Indonesia;bangsa Indonesia termasuk bangsa yang mudah menerima pengaruh luar;#;C
7;Menurut teori waisya, pengaruh Hindu ke Indonesia dibawa oleh...;kaum brahmana;kaum pedagang;para bangsawan;para kesatriya;#;B
7;Pengaruh hindu Budha di bidang politik adalah...;adanya sistem kasta;adanya sistem kerajaan;adanya sistem ke masyarakatan;munculnya berbagai karya sastra;#;B
7;Menurut salah satu yupa,Raja Kutai yang pertama adalah...;Kudungga;Mulawarman;Purnawarman;Asmawarman;#;A
7;Dibawah ini adalah sumber sejarah Tertulis kerajaan taruma negara yang ditemukan di bogor Kecuali...;prasasti tugu;prasasti pasir awi;prasasti ciaruteun;prasasti muara cianten;#;D
7;Berkembanya Sriwijaya sebagai kerajaan maritim disebabkan oleh...;rakyat hidup dari perdagangan;besarnya hasil bumi sriwijaya;letaknya strategis di tepi selat malaka;keberhasilan sriwijaya mengalahkan kerajaan- kerajaan sekitarnya;#;C
7;"Kalimat ""Bhineka Tunggal Ika"" yang tertulis pada lambang negara RI sebenarnya dimbil dari hasil karya sastra masa majapahit. Kalimat tersebut tertulis dalam kitab ...";negara kertagama karya Mpu prapanca;sotasoma karya Mpu tantular;bharatayudha karya Mpu sedah;arjunawiwaha karya Mpu kanwa;#;B
7;Sumpah palapa yang diucapkan oleh Gajah Mada pada tahun 1331 bertujuan untuk ...;menakhlukan kerajaan sunda;menata sistem pemerintahan;mengangkat derajat kerajaan majapahit;mempersatukan seluruh nusantara di bawah payung majapahit;#;D
7;Agama islam dibawa ke indonesia oleh para pedagang yang berasal dari ...;persia, cina, dan gujarat;india, iran, dan cina;arab, cina, dan persia;arab, persia, gujarat;#;D
7;Islam lebih cepat diterima oleh masyarakat indonesia, karena...;penyebarannya dilakukan dengan jalan damai;penyebarannya melalui jalan peperangan;penyebarannya dilakukan dengan menaklukan kerajaan-kerajaan besar;membangun hubungan yang bersifat politik;#;A
7;Raja islam di indonesia yang pertama kali memakai gelar sultan adalah...;sultan malik al saleh;sultan agung hanyakrakusuma;sultan ali mughayat syah;sultan trenggono;#;A
7;Rempah-rempah yang banyak dihasilkan dari daerah maluku adalah ...;cendana dan kopi;cengkeh dan lada;teh dan kopi;jahe dan cendana;#;B
7;Menara masjid yang bentuknya seperti bangunan candi hindu terdapat di...;cirebon;jakarta;demak;kudus;#;D
7;Salah satu faktor yang mendorong bangsa eropa melakukan ekspedisi pelayaran adalah mencari kekayaan. Faktor ini biasa disebut dengan istilah...;gold;glory;gospel;glorius;#;A
7;Armada pertama belanda yang mendarat di pelabuhan Banten pada tahun 1596 di pimpin oleh...;van necle;van mook;ferdinand magellan;cornelis de houtman;#;D
7;Untuk menguasai perdagangan di nusantara,bangsa eropa melakukanya dengan cara...;monopoli;blackmarket;pasar bebas;kapitalisme;#;A
7;Penjelajahan bangsa barat ke dunia timur di pelopori oleh bangsa...;portugis;jerman;inggris;belanda;#;A
7;Bangsa pertama eropa yang berhasil berlayar mengelilingi dunia untuk pertama kalinya adalah...;portugis dibawah pimpinan bartholomelus dias;belanda dibawah pimpinan cornelis de hotman;portugis dibawah pimpinan vasco de gama;spanyol dibawah pimpinan magenhaes dan del cano;#;D
7;Untuk mencegah timbulnya pelanggaran monopoli oleh rakyat maluku,VOC melakukan...;kerja paksa;tanam paksa;kerja rodi;pelayaran hongi;#;D
7;Jatuhnya malaka ke tangan Portugis mengakibatkan ...;malaka tumbuh sebagai kota pelabuhan yang ramai;selat malaka tumbuh menjadi jalur perdagangan yang ramai;para pedagang islam memindahkan kegiatanya ke daerah lain;para pedagang islam kehilangan mata pencaharianya dan beralih ke nelayan;#;C
7;Kelompok-kelompok pemukiman penduduk didaerah pegunungan terpencar karena mereka berusaha dekat dengan...;hutan;lembah;jalan raya;sumber air;#;D
7;Para nelayan dapat bekerja sebagai nelayan apabila berada di ...;pantai yang indah;pantai yang dangkal;pantai yang subur;pantai yang landai;#;B
7;Di daerah pantai dapat di lakukan pertanian persawahan dengan sistem...;pasang surut;intensifikasi;ekstensifikasi;tumpang sari;#;A
7;Tanaman jati banyak di tanam di pulau jawa bagian utara karena ...;pegunungan yang tinggi;pegunungan yang datar;pegunungan kapur;dekat pantai;#;C
7;Sistem persawahan terasering dapat dilakukan di daerah ...;pegunungan;dataran rendah;daerah pantai;rawa-rawa;#;A
7;Di daerah dataran rendah orang dapat melakukan kegiatan ekonomi sebagai berikut, kecuali...;bertani atau sawah;berdagang;beternak;nelayan;#;D
7;Batang korek api yang biasa kita gunakan berasal dari batang ...;cemara;randu;pinus;jati;#;C
7;Pertambahan penduduk lebih cepat dari pada pertambahan bahan makanan pendapat ini di kemukakan oleh ...;adam smith;david ricardo;H.H.gossen;T.R. Malthus;#;D
7;Diantara barang-barang hasil produksi berikut ini,yang dapat dikonsumsikan secara langsung ialah...;beras;kelapa sawit;singkong;tepung gandum;#;A
7;Kegiatan penyaluran barang atau jasa dari tangan produsen sampai ke tangan konsumen akhir di sebut...;industri;eksplorasi;distribusi;renovasi;#;C
7;Gejala gerakan kerak bumi dinamakan ...;vulkanisme;tektonisme;seisme;diastropisme;#;B
7;Daerah ini rawan gempa bumi, kecuali ...;Kalimantan;Papua;Jawa;Bali;#;A
7;Kota ini rawan bencana tsunami, kecuali ...;Padang;Meulaboh;Calang;Bukittinggi;#;D
7;Jenis gas yang keluar dari gunung berapi yang berupa belerang dinamakan ...;mofet;solfatara;fumarol;geyser;#;B
7;Pusat timbulnya gempa dinamakan ...;seismogram;tsunami;episentrum;hiposentrum;#;D
7;Ciri-ciri masyarakat pra aksara adalah, kecuali:;Tidak mengenal tulisan;Hidup secara nomaden;Tidak memiliki kebudayaan;Hidup bergantung pada alam;#;C
7;Fosil adalah:;Peninggalan sejarah yang telah membatu;Sisa tengkorak manusia purba;Sisa-sisa kebudayaan masyarakat pra aksara;Tanda-tanda kehidupan masyarakat pra aksara;#;A
7;Zaman batu dibagi menjadi beberapa zaman. Zaman batu yang tertua disebut:;Megalithcum;Mesolithicum;Neolithicum;Palaelithicum;#;D
7;Pithecanthropus Erectus merupakan salah satu jenis manusia purba yang ditemukan di:;Ngandong;Wajak;Trinil;Sangiran;#;C
7;Kebudayaan Bascon-Hoabin ditemukan di gua-gua di Asia Tenggara. Peninggalan kebudayaan ini ditemukan di daerah Indonesia, yaitu:;Kalimantan Barat;Sumatera Timur;Sulawesi Selatan;Nusa Tenggara Timur;#;C
7;Dolmen dan menhir merupakan peninggalan kebudayaan dari zaman:;Batu tua;Batu tengah;Batu muda;Batu besar;#;D
7;Zaman logam di Indonesia dimulai pada:;Zaman Tembaga;Zaman Perunggu;Zaman Besi;Zaman Megalitikum;#;B
7;Belati Dongson ditemukan di daerah:;Makassar;Sumatera Selatan;Jawa Timur;Flores;#;D
7;Masyarakat pra aksara hidup secara nomaden. Nomaden artinya:;Bergantung pada alam;Berpindah dari satu tempat ke tempat lain;Mengumpulkan bahan makanan;Berburu binatang;#;B
7;Kebudayaan kapak lonjong masuk ke Indonesia melalui:;Semenanjung Malaka ke Sumatera;Semenanjung Malaka ke Kalimantan;Filipina ke Kalimantan;Filipinan ke Sulawesi;#;D
7;Manusia tidak bisa hidup tanpa orang lain. Pernyataan ini menunjukkan bahwa manusia adalah ;mahluk sosial;mahluk bergantung;mahluk berkelompok;mahluk tidak mandiri;#;A
7;Proses di mana orang-orang yang menjalin kontak dan berkomunikasi saling pengaruh mempengaruhi dalam pikiran dan tindakandinamakan;komunikasi;pertemuan;interaksi sosial;komunikasi sosial;#;C
7;Agar interaksi dapat berlangsung dibutuhkan dua syarat yaitu:;adanya kontak sosial dan komunikasi.;Adanya individu dengan individu;Antara individu dengan kelompok;Antara kelompok dengan kelompok;#;A
7;Yang termasuk kontak sosial secara tidak langsung adalah;berkenalan di depan kelas;bersalaman ketika saling bertemu;surat menyurrat;bersapaan ketika bertemu;#;C
7;Komunikasi dengan menggunakan bahasa-bahasa isyarat disebut dengan;komunikasi non-verbal.;komunikasi verbal;komunikasi tidak langsung;komunikasi isyarat;#;A
7;Kedudukan atau posisi seseorang dalam kelompok atau masyarakat disebut;kedudukan;status;posisi;harga diri;#;B
7;Suatu proses mempelajari kebiasaan dan tata kelakukan untuk menjadi bagian dari suatu masyarakat, disebut;belajar hidup;sosialisasi;interaksi sosial;belajar sosial;#;B
7;Yang menjadi media sosialisasi adalah;orang tua;keluarga;lingkungan;tempat tinggal;#;B
7;Ciri atau watak yang khas dan konsisten sebagai identitas seorang individu, disebut;karakter;ciri khas;kepribadian;identitas;#;C
7;Proses sosial di mana suatu kebudayaan menerima unsur-unsur dari suatu kebudayaan lain tanpa menyebabkan hilangnya bentuk kepribadian sendiri dinamakan;akulturasi;akomodasi;kontroversi;interaksi;#;A
7;Ciri-ciri manusia sebagai makhluk sosial (homosocious) adalah ...;Menaati aturan;Suka berkelompok;Mencari kesejahteraan;Suka menolong;#;B
7;Ciri manusia sebagai makhluk ekonomi (homoeconomicus) adalah ...;Menaati aturan;Suka berkelompok;Mencari kesejahteraan;Suka menolong;#;C
7;Berikut ini yang bukan merupakan ciri manusia sebagai makhluk sosial yang bermoral adalah ...;suka menghargai prestasi orang lain.;menghargai hak-hak orang/kelompok lain.;menganiaya orang yang dianggap melanggar hukum.;menghindarkan diri dari pergaulan bebas yang tak terbatas.;#;C
7;Berikut ini yang bukan merupakan ciri manusia sebagai makhluk ekonomi yang bermoral adalah .;mencari nafkah dengan jalan yang khalal.;memperdagangkan lukisan hewan yang dilindungi pemerintah.;membudidayakan hutan lindung untuk kepentingan penelitian.;melakukan penebangan kayu hutan secara illegal untuk menghidupi keluarga.;#;D
7;Makhluk ekonomis artinya ...;hemat;pelit;murah hati;rasional;#;D
7;Apa yang dipersoalkan dalam ilmu ekonomi?;Apa yang diproduksi;Bagaimana memproduksi;Untuk siapa memproduksi;Bagaimana memenuhi kebutuhan;#;D
7;Kata ekonomi berasal dari kata oikonomia yang berasal dari bahasa ...;Inggris;Latin;Yunani;Sansekerta;#;C
7;Arti sempit dari ilmu ekonomi adalah ...;Aturan;Rumah Tangga;Aturan Rumah Tangga;Ilmu tentang Aturan Rumah Tangga;#;C
7;"Dari berbagai pernyataan berikut, yang bukan menunjukkan arti kata ""terbatas"" adalah ...";Kemampuan membeli;Kemampuan menyediakan;Tidak mampu melakukan;Daya beli;#;C
7;Pernyataan ini sesuai dengan prinsip ekonomi, kecuali ...;dengan korban sekecil-kecilnya, diperoleh hasil sebesar-besarnya.;dengan korban tertentu, diperoleh hasil sebesarnya.;untuk hasil tertentu, diupayakan korban sekecil-kecilnya.;dengan korban tertentu, dicapai kepuasan maksimal.;#;D
7;Dengan berprinsip-ekonomi, kegiatan manusia akan menjadi ...;efisien.;efektif.;ekonomis.;produktif.;#;A
7;Pernyataan yang bukan merupakan contoh penerapan prinsip ekonomi bagi konsumen diantaranya adalah ...;mencari informasi adanya promosi yang benar;menyusun skala prioritas kebutuhan;mengetahui jumlah barang serupa yang beredar;membandingkan harga barang di beberapa tempat;#;C
7;Menekan biaya bahan dan tenaga kerja merupakan penerapan prinsip ekonomi bagi ...;Produsen;Konsumen;Distributor;Pedagang;#;A
7;Pak Hadi bekerja dengan keras sehingga menjadi orang yang terpandang dan disegani banyak orang di kampungnya. Motif yang dimiliki Pak Hadi adalah ...;keuntungan;kekuasaan;penghargaan;kedudukan;#;C
7;Pengelola rumah jompo melayani dengan penuh kasih setiap manula yang ada. Motif yang dimilikinya adalah ...;pendidikan;kedamaian;kedudukan;penghargaan;#;B
7;Memilih lokasi yang strategis merupakan contoh penerapan ...;tindakan ekonomi;motif ekonomi;prinsip ekonomi;konsep ekonomi;#;C
7;Tindakan ekonomi yang didasari prinsip ekonomi akan menghasilkan ...;pemborosan;efisiensi;efektifitas;ekonomis;#;B
7;Dari berbagai kegiatan dibawah ini yang termasuk penerapan prinsip ekonomi adalah ,...;menawar;tidak berbelanja;memasak;berolahraga;#;A
7;"Pak Burhan berusaha membuka ""bengkel sepeda motor"" di rumahnya Kegiatan Pak Burhan tersebut didorong oleh keinginannya untuk menambah penghasilan/pendapatan keluarganya. Di samping itu, ia juga ingin mendidik anaknya agar mampu mengelola usaha secara mandiri. Pak Burhan juga ingin membantu menciptakan lapangan kerja bagi warga masyarakat di sekitarnya";ekonomi, penghargaan, kekuasaan;ekonomi, sosial, kedamaian;sosial, kedamaian, pendidikan;ekonomi, sosial, pendidikan;#;D
7;Warna hijau pada peta menggambarkan daerah...;Danau;Laut;dataran rendah;pegunungan;#;C
7;Daerah pegunungan, pada peta digambarkan dengan warna:;biru;coklat;kuning;hijau;#;B
7;Berikut ini sajian informasi dari globe, kecuali:;menunjukkan sitem garis lintang dan bujur;memperlihatkan gambaran sebagian permukaan bumi;memperagakan gerak rotasi bumi;menunjukkan bentuk bumi;#;B
7;Negara berikut ini termasuk pada Bujur Barat, kecuali:;Libya;Kanada;Brasil;Maroko;#;A
7;Negara berikut ini berada pada garis LU, kecuali:;Ethiopia;Korea Selatan;Zaman Selatan;Suriname;#;C
7;Setiap anak SMP Indonesia punya mental map bahwa:;Kalimantan Timur terletaka disebelah barat Sulawesi;Kalimantan Timur terletak disebelah timur Jawa timur;Kalimantan Timur terletak disebelah utara Madura;Kalimantan Timur terletak disebelah barat Kalimantan Selatan;#;B
7;Keterangan berikut ini yang biasanya menggunakan simbol geometrik adalah:;danau;sungai;gunungapi;hutan;#;A
7;Peta Dusun Sukoharjo berskala 1: 2000, berarti 1 cm di peta sama dengan ...;2000 meter;2 km;200 meter;20 meter;#;D
7;Peta Pulau Bali berskala 1: 450.000, berarti 1 cm di peta sama dengan ...;4,5 km;45 km;450 km;450 m;#;A
7;Jarak pada peta 1 cm = 0,75 km berarti peta berskala 1:;75.000;7500;750;750.000;#;A
7;Indonesia terletak disebelah Timur kota Greenwich, maka dari itu jika di Indonesia bagian tengah pukul 10 pagi, berarti di Greenwich pukul;02.00;12.00;03.00;05.00;#;C
7;Selisih Bujur Timur garis bujur di Indonesia adalah;45 0;400;460;350;#;C
7;"Indonesia diakui dunia internasional sebagai negara kepulauan disebut ""Archipelago State"" dalam konvensi hukum laut internasional di kota:";Boinos Aires;Brasilia;Montego Bay;Paramaribo;#;C
7;Berdasarkan konvensi tersebut batas wilayah teritorial laut Indonesia menjadi ;13 mil dari pantai;12 mil dari garis dasar;14 mil dari batas pasang;15 mil dari garis dasar;#;B
7;Demi kepentingan perdamaian dunia, Indonesia harus menyediakan jalur pelayaran untul lalu lintas damai yang disebut ALKI, singkatan dari:;Alternatif Laut Kepulauan Indonesia;Alur Lalu lintas Kepulauan Indonesia;Alur Luar Kepulauan Indonesia;Alur Laut kepulauan indonesia;#;D
7;Musim penghujan di Indonesia dipengaruhi oleh peredaran matahari semu tahunan, karena itu musim penghjan di Indonesia dipengaruhi oleh ;angin musim utara;angin muson timur;angin muson barat;angi musim selatan;#;C
7;Fauna Indonesia yang tergolong Asiatis, meliputi Pulau Sumatra, Kalimantan, Jawa dan Bali, berada di;Paparan Natuna;Paparan Sahul;Paparan Sunda;Paparan Karimun;#;C
7;Hutan di Indonesia berdasarkan kondisi iklim ,relief dan kesuburan tanahnya dibagi menjadi hutan Tropis, Musim, Sabana, dan Bakau. Ciri-ciri hutan musim yang paling menonjol adalah:;daun selalu hijau;pohonnya tinggi;pada musim kemarau meranggas;pada musim penghujan banyak berbunga;#;C
7;Perbandingan komponen tanah yang baik yang dibutuhkan tanaman terdiri dari sebagai berikut, komponen yang tidak baik adalah:;mineral 45%,;bahan organik 5%,;air 25%, dan;udara 35%;#;B
7;Penduduk kabupaten Samarinda tahu 2000 berjumlah 300.000 jiwa. Kelahiran pada periiode 2000 -2003 tercatat 225. Penduduk pindah masuk 70 orang, pindah keluar 30 orang, meninggal dunia 80 orang. Persentase pertumbuhan penduduk Samarinda adalah;0,01%;0,01%;0,06%;0,60%;#;C
7;Indeks Pembangunan Manusia yang dikenal dengan HDI digunakan untuk mengetahui kesuksesan pembangunan suatu negara. Nilai HDI Indonesia adalah sebesar:;0,711;0,9;0,7;0,6;#;A
7;Proses cuaca terjadi pada lapisan :;Troposfer;Stratosfer;Mesosfer;Termosfer;#;A
7;Lapisan ozon terdapat pada lapisan :;Troposfer;Stratosfer;Mesosfer;Termosfer;#;B
7;Wilayah perairan laut yang memiliki kedalaman kurang dari 200 m dinamakan:;zone neritik;zone bathial;zone abissal;zone litoral;#;A
7;Hujan yang terjadi sebagai akibat adanya pertemuan dua massa udara panas dan dingin disebut hujan :;zenital;orografis;frontal;siklonal;#;C
7;ZEE adalah kawasan perairan laut yang diukur sepanjang:;12 mil dari garis dasar pantai;12 km dari garis dasar pantai;200 mil dari garis dasar pantai;200 km dari garis dasar pantai;#;C
7;Pekerjaan utama masyarakat di daerah dataran tinggi adalah...(Petani);pemandu pendaki;buruh;petani;pedagang;#;C
7;Keaneka ragaman pekerjaan penduduk karena ketersedian fasilitas kehidupan dan kondisi alamnya yang mendukung dapat dijumpai didaerah...;daerah pantai;dataran rendah;dataran tinggi;pegunungan;#;B
7;Jenis pertanian yang diusahakan secara intensif untuk menghasilkan produk tanaman yang bisa dijual atau diperdagangkan disebut...;perikanan;kehutanan;perkebunan;pertanian rakyat;#;C
7;Penggunaan lahan di perdesaan sebagian besar dimanfaatkan untuk...;lahan pertanian;lahan perdagangan;lahan industri;lahan perladangan;#;A
7;Pola permukiman yang berada di sepanjang garis pantai, jalan, dan alur sungai adalah pola...;memusat;menyebar;radial;linier;#;D
7;Teori Waisya mengenai masuknya Hindu Budha ke Indonesia dikemukakan oleh sarjana ...;J.C. Van Leur;N.J Krom;Coedes;R.C. Majumdar;#;B
7;Contoh pengaruh Hindu di Indonesia dalam bidang pemerintahan adalah ...;masyarakat mulai mengenal kepercayaan;mulai dikenal sistem kerajaan;dikenal adanya sistem kasta;kekuasaan Raja bersifat mutlak;#;B
7;Berdasarkan prasasti kerajaan Kutai dapat diketahui adanya tempat suci yang disebut ...;Kunjarakunja;Striangga;Waprakeswara;Dapunta;#;C
7;Salah satu usaha yang dilakukan Kertanegara dalam memperkuat kedudukannya sebagai Raja Singosari adalah ...;mengadakan hubungan persahabatan dengan Raja Campa;memberi jabatan kepada Jayakatwang sebagai Raja Kediri;mengangkat Raden Wijaya sebagai menantunya;mengangkat Mahesa Rangkah sebagai penasihat kerajaan;#;A
7;Perang antara Majapahit dengan kerajaan Pasundan sebagai akibat tindakan Gajah Mada yang mempolitisir semua permasalahan terkenal dengan peristiwa ...;Crada;Bubat;Badender;Sadeng;#;B
7;Tarumanegara yang terletak di Jawa barat adalah kerajaan tertua ke dua setelah kerajaan Kutai yang ada di Kalimantan Timur. Penetapan Tarumanegara sebagai kerajaan tertua ke dua didasarkan ...;perbandingan gaya huruf;angka tahun yang tertera;berita cina;sumber sastra;#;B
7;Candi Prambanan merupakan peninggalan kerajaan dari dinasti Sanjaya. Bangunan suci ini didirikan pada msa pemerintahan ...;Sanjaya;Panankaran;Pikatan;Balaputradewa;#;C
7;Pada masa perkembangannya Majapahit juga banyak karya sastra yang ditulis. Beberapa karya sastra yang ditulis pada zaman Majapahit antara lain ...;Sutasoma, Arjunawijaya.;Arjunawijaya, Arjunawiwaha.;Arjunawiwaha, Smaradahana.;Smaradahana, Gatotkacasraya.;#;A
7;Pada masa kerajaan Singasari berkembang aliran Tantrayana. Aliran ini dimaksudkan untuk menandingi aliran Hewajra yang dianut oleh ...;Kertanegara;Ken Arok;Anusapati;Tohjaya;#;A
7;Majapahit bertekad untuk mempersatukan seluruh Nusantara di bawah kekuasaannya. Banyak cara dilakukan untuk mencapai tujuan itu. Salah satunya melakukan perkawinan politik dengan kerajaan Pasundan, yang kemudian berakhir dengan peristiwa...;Bubat;Sadeng.;Kudadu.;Badander.;#;A
7;Yang membawa masuk ajaran Islam ke Indonesia adalah;Para pedagang;Para ulama dari Gujarat;Para Wali (Wali Songo);Para Santri yang belajar agama Islam di Persia;#;A
7;Bandar-bandar pelabuhan di seluruh Nusantara memiliki peranan yang penting dalam penyebaran agama Islam di Indonesia, karena:;Bandar pelabuhan merupakan penghubung antar pulau;Bandar pelabuah nmerupakan tempat bertemunya saudagar muslim;Bandar pelabuhan merupakan tempat untuk menurunkan dan memuat barang dagangan;Bandar pelabuhan merupakan pintu masuk ajaran Islam di Indonesia;#;D
7;Wali tertua dari Wali Songo adalah:;Sunan Bonang;Sunan Drajat;Maulana Malik Ibrahim;Fatahillah;#;C
7;Kerajaan Islam tertua di Indonesia adalah:;Malaka;Aceh;Samudera Pasai;Perlak;#;D
7;Masjid Demak dibangun oleh:;R. Patah;Adipati Unus;Sultan Trenggono;Pangeran Sabrang Lor;#;A
7;Yang dikenal sebagai Pangeran Sabrang Lor adalah:;R. Patah;Adipati Unus;Sultan Trenggono;Fatahillah;#;B
7;Setelah berhasil mengalahkan Arya Pangiri, maka yang berhak atas Kerjaan Pajang adalah:;Sultan Hadiwiajaya;Sutawijaya;Pangeran Banowo;Arya Penangsang;#;A
7;Kerjaaan Islam di Sulawesi Selatan yang didirikan oleh suku Makassar adalah:;Bone;Sppeng;Gowa;Bugis;#;C
7;Malaka jatuh ke tangan bangsa Portugis pada tahun:;1509;1511;1512;1515;#;B
7;Peninggalan Islam terbesar dalam bidang ilmu pengetahuan adalah:;Ilmu Perbintangan;Arsitek;Seni Sastra;Aljabar;#;A
7;Kedatangan bangsa-bangsa Eropa ke kawasan Indonesia didorong oleh paham kebijakan politik dan ekonomi suatu negara dengan tujuan memupuk hasil kekayaan (berupa emas) sebanyak-banyaknya sebagai standar kesejahteraan dan kekuasaan untuk negara itu sendiri. Hal ini disebut sebagai;merkantilisme;ekonomisme;semangat reconguista;semangat kejayaan;#;A
7;Pergantian atau perubahan secara menyeluruh dalam memproduksi barang yang dikerjakan oleh tenaga manusia atau hewan menjadi tenaga mesin, sering disebut;modernisasi;industrialisasi;revolusi alat;revolusi industri;#;D
7;Untuk mengatasi masalah sosial akibat urbanisasi, maka diambil kebijakan untuk mengirim dan mempekerjakan kaum pengangguran di daerah baru yang dijadikan koloni. Di samping itu, daerah baru juga akan dijadikan sebagai daerah memasarkan kelebihan produk industrinya, daerah pensuplai bahan mentah dan tenaga murah. Pernyataan di atas merupakan faktor pendorong kedatangan bangsa Eropa ke Nusantara, dari;merkantilisme;revolusi industri;semangat 3 G;gold;#;B
7;Dikuasainya perdagangan di Laut Tengah oleh pedagang-pedagang Islam telah mendorong para pedagang Eropa mencari jalan lain di luar kawasan Laut Tengah untuk mencapai penghasil rempah-rempah (Indonesia). Pernyataan di atas merupakan faktor pendorong kedatangan bangsa Eropa ke Nusantara, dari;merkantilisme;revolusi industri;semangat 3G;Jatuhnya Konstantinopel ke tangan Kekaisaran Turki Utsmani;#;D
7;Ambisi bangsa Eropa ke Nusantara terkait dengan upaya mencari untung yang sebesar-besarnya melalui kegiatan perdagangan, terutama rempah-rempah. Hal ini merupakan faktor pendorong kedatangan bangsa Eropa dari faktor;gold;gospel;glory;good;#;A
