Kelas;Soal;A;B;C;D;E;Jawaban
10;Berlakunya sistem perekonomian suatu negara sangat erat hubungannya dengan...;hukum yang berlaku di negara itu;falsafah yang dianut negera itu;lembaga-lembaga politik yang dijalankan;jawaban a -- da benar semua;jawaban a -- da benar semua;D
10;"Sumber daya alam, tenaga kerja, modal, dan kewirausahaan merupakan faktor-faktor yang memengaruhi...";ekonomi;distribusi;konsumsi;produksi;pembangunan;d
10;Kelebihan dari sistem ekonomi kapitalis adalah...;setiap orang bebas menentukan pilihan dan terjadi pemerataan pendapatan;produksi ditentukan oleh negara dan ekspor/impor diatur oleh negara;setiap orang bebas menentukan pilihan usaha dan terjadi kemajuan teknologi yang cepat;produksi ditentukan oleh negara dan terjadi pemerataan pendapatan;ekspor/impor ditentukan oleh negara dan terjadi kemajuan teknologi yang cepat;c
10;Berikut ini yang bukan merupakan faktor yang memengaruhi adanya perbedaan sistem ekonomi yang dianut tiap negara adalah...;falsafah dan dasar ideologi yang dianut;hubungan negara yang bersangkutan dengan negara lain;situasi dan kondisi masyarakat negara yang bersangkuta;sistem dan struktur sosial dalam suatu kemasyarakatan;mata pencaharian masyarakat pada umumnya negara yang bersangkutan;a
10;Di bawah ini yang tidak termasuk faktor produksi adalah...;sumber daya alam;tenga kerja;piutang;modal;kewirausahaan;c
10;Dua besaran ini memiliki hubungan: jika besaran satu diperbesar 2 kali maka besaran yang lain juga diperbesar 2 kali. Hubungan besaran ini adalah ...;Sebanding;Berbanding terbalik;Berbanding lurus 4 kali;Berbanding terbalik 4 kali;Perkaliannya tetap;a
10;Sebuah jangka sorong memiliki skala nonius sejumlah 20 skala. Pengukuran ketebalan benda dengan jangka sorong tersebut tidak mungkin bernilai ... mm;"20,5";"2,6";"3,18";"12,15";"12,15";D
10;"Pada pengukuran panjang benda diperoleh hasil pengukuran 0,7060 m. Banyaknya angka penting hasil pengukuran tersebut adalah ...";Dua;Tiga;Empat;Lima;Enam;c
10;"Hasil pengukuran panjang dan lebar suatu ubin lantai adalah 12,6 m dan 5,2 m. Menurut aturan angka penting, luas ubin lantai tersebut adalah ... m2";65;"65,5";"65,572";"65,6";66;d
10;"Persamaan P=F/A . Dimana P=tekanan, F=gaya bersatuan Newton, A=luas penampang bersatuan meter persegi (m2). Maka dimensi tekanan P adalah ...";MLT1;ML-1T-2;ML2T-2;ML3T-2;ML2T-1;b
10;Besaran berikut yang dimensinya sama dengan dimensi usaha (W=F.S) adalah ...;Momentum (P=m.v);Impuls (I=F.?t);Daya (P=W/t);Energi potensial (Ep=mgh);Gaya (F=m.a);d
10;Besaran-besaran berikut yang dipengaruhi oleh arahnya adalah ...;Massa;Waktu;Usaha;Jarak;Kelajuan;c
10;"Perahu yang mampu bergerak dengan kecepatan 1,2 m/s bergerak menelusuri sungai searah arusnya. Jika kecepatan arus air saat itu sebesar 0,5 m/s maka resultan vektor tersebut sebesar ...";"0,6 m/s";"0,7 m/s";"1,3 m/s";"1,7 m/s";"2,4 m/s";d
10;"Vektor a=3 satuan, vektor b=4 satuan, dan a+b=5 satuan. Besar sudut yang diapit oleh vektor a dan b adalah ...";900;450;600;1200;1800;a
10;Dua buah gaya yang sama besar 10 N membentuk sudut 1200 satu sama lain. Selisih kedua vektor tersebut adalah ...;0 N;10 N;10?? N;10?? N;20 N;d
10;Berapa resultan dari dua buah vektor yg berhimpit pangkalnya membentuk sudut 600 yang besar vektornya 3 N dan 4 N ...;??7 N;??0 N;??3 N;??2 N;??0 N;a
10;Berapa resultan dari dua buah vektor yg berhimpit pangkalnya membentuk sudut 2700 yang besar vektornya 3 N dan 4 N ...;5 N;6 N;7 N;8 N;10 N;a
10;"Sebuah benda ditarik dengan gaya sebesar 18N. Jika massa benda 4 kg, dan lantai di anggap licin, berapakah percepatan yang di alami benda ...";"3,0 m/s2";"3,5 m/s2";"4,0 m/s2";"4,5 m/s2";"5,0 m/s2";d
10;"Sebuah balok di letakan diatas bidang miring yang kasar. Massa benda 5 kg, g=10 m/s2, dan kemiringan bidangnya 370. Jika fk=0,4 , maka besar percepatan yang di alami balok adalah ... (sin 370=0,6)";"2,4 m/s2";"2,3 m/s2";"2,2 m/s2";"2,1 m/s2";"2,0 m/s2";a
10;"Sebuah balok tergantung dalam sistem diam. Jika berat balok adalah 100N, dan percepatan gravitasi bumi 9,8 m/s2. Berapakah massa balok sesungguhnya ...";10 kg;"10,10 kg";"10,20 kg";"10,30 kg";"10,40 kg";c
10;Berapakah besar gaya yang di alami roket yang sedang meluncur keatas ...;Sebanding dengan gaya dorong;Sebanding dengan massa roket;Terbanding terbalik dengan gaya dorong;Tegak lurus dengan gaya dorong;Sebanding terbalik arah dengan gaya dorong;a
10;Seseorang berdiri didalam lift dalam keadaan seimbang dan sistem diam. Kapan berat orang tersebut lebih berat dari aslinya ...;Saat lift naik;Saat lift turun;Saat lift memiliki muatan listrik;Saat orang tersebut bergelantungan didalam lift;Saat lift tetap diam;a
10;"Seseorang bergerak lurus dengan roller bat(sepatu roda) dengan kecepatan 20 m/s. Saat 5 s, kecepatannya menjadi 25 m/s. Berapakah besar gaya gesek yang menahan roda jika koefisien gesek kinetiknya 0,6. Massa orang tersebut 40 kg ...";6 N;12 N;24 N;36 N;48 N;c
10;Bunyi hukun II Newton adalah ...;Semua gaya yang bekerja sama;Resultan gaya nilainya nol;Besar gaya yang bekerja sebanding dengan percepatan gaya;Gaya yang bekerja (aksi) sama dengan gaya yang diterima (-reaksi);Semua jawaban benar;c
10;Aplikasi hukum III Newton dalam kehidupan sehari-hari yang benar dan sesuai adalah ...;Roket yang meluncur keluar angkasa;Bola yang di tendang oleh pemain;Bangku yang diduduki;Semua jawaban benar;Semua jawaban benar;D
10;Sebuah benda dijatuhkan tanpa kecepatan awal dari ketinggian 7 m di atas tanah. Kecepatan benda pada saat ketinggiannya 2 m dari tanah adalah...;10 m/s;"5,0 m/s";"2,5 m/s";"2,0 m/s";"1,5 m/s";a
10;Berdasarkan grafik hubungan kecepatan v terhadap waktu t disamping maka jarak yang ditempuh benda selama 10 detik adalah...;80 m;62 m;50 m;30 m;18 m;b
10;Gambar di samping adalah grafik v-t dari benda yang melakukan gerakan GLBB. Benda memiliki percepatan negatif pada selang waktu...;0-2 sekon;2-4 sekon;4-6 sekon;6-8 sekon;8-10 sekon;d
10;"Sebuah benda melakukan 24 kali putaran dalam waktu 0,5 menit. Frekuensi benda tersebut adalah...";48 Hz;24 Hz;12 Hz;"0,8 Hz";"0,8 Hz";D
10;"Periode putar suatu benda 0,5 sekon. Kecepatan anguler benda tersebut adalah...";"0,25? rad/s";"0,5? rad/s";? rad/s;4? rad/s;2? rad/s;d
10;"Sebuah mesin penggilingan padi memutar roda A (r=10 cm) yang dihubungkan dengan roda B (r=60 cm). Jika kecepatan sudut roda B 100 rad/s, kecepatan sudut roda A adalah...";60 rad/s;1616 rad/s;166 rad/s;600 rad/s;6 rad/s;d
10;"Sebuah motor listrik memutar roda A (r=10 cm) yang dihubungkan dengan roda B (r=50 cm). Jika kecepatan sudut roda A 200 rad/s, kecepatan sudut roda B adalah...";4 rad/s;10 rad/s;20 rad/s;40 rad/s;56 rad/s;d
10;"Sebuah mobil melewati tikungan jalan mendatar (r=15 m) dengan ?s=0,3 dan g=10 m/s?. Kecepatan maksimum mobil agar tidak slip adalah...";??0 m/s;3 m/s;??0 m/s;4 m/s;??0 m/s;c
10;"Berdasarkan hukum I Newton, jika resultan gaya yang bekerja pada benda sama dengan nol, maka benda yang semula diam akan...";tetap diam;bergerak lurus beraturan;bergerak lurus berubah beraturan;bergerak melingkar;bergerak zigzag kemudian berhenti;a
10;Sebuah benda 8 kg bergerak dengan kecepatan berubah dari 12 m/s menjadi 44 m/s dalam 2 sekon. Resultan gaya yang bekerja adalah...;2 N;8 N;16 N;64 N;128 N;d
10;"Benda 10 kg di bidang datar kasar (?s=0,4, ?k=0,35) ditarik gaya horizontal 30 N. Besar gaya gesek yang bekerja adalah...";20 N;25 N;30 N;35 N;40 N;d
10;Benda 50 kg bergerak 4 m/s membutuhkan gaya perlawanan agar berhenti dalam 10 m adalah...;80 N;40 N;20 N;10 N;"0,8 N";b
10;"Dua gaya 100 N (kiri) dan 300 N (kanan) bekerja pada benda. Agar benda bergerak lurus beraturan, diperlukan gaya ketiga...";200 N ke kiri;200 N ke kanan;400 N ke kiri;400 N ke kanan;500 N ke kanan;a
10;Susunan benda M??9 kg dan M??3 kg (g=10 m/s?). Percepatan sistem adalah...;"2,0 m/s?";"2,5 m/s?";"1,5 m/s?";"1,0 m/s?";"0,5 m/s?";a
10;"Jika benda terletak pada bidang miring, gaya normal pada benda itu...";lebih kecil dari berat benda;sama dengan berat benda;lebih besar dari berat benda;dapat lebih kecil atau lebih besar;dapat sama atau tidak sama dengan berat benda;a
10;Orang 60 kg dalam lift yang bergerak turun dengan a=3 m/s? (g=10 m/s?). Desakan kaki pada lantai lift adalah...;420 N;570 N;600 N;63 N;780 N;a
10;"Mobil melewati tikungan mendatar (r=50 m) dengan ?s=0,45. Kecepatan maksimum agar tidak slip adalah...";30 km/jam;45 km/jam;54 km/jam;60 km/jam;72 km/jam;b
10;Astronaut 72 kg di bulan (g_bulan=1/6 g_bumi). Berat astronaut di bulan adalah...;720 N;360 N;120 N;150 N;75 N;c
10;Diantara kelompok besaran di bawah ini yang termasuk Besaran turunan adalah ...;"Kuat arus, massa, gaya";"Suhu, massa, volume";"Waktu momentum, kecepatan";"Usaha, momentum, kecepatan";"Kecepatan, suhu, jumlah zat";d
10;Besaran yang dimensinya [ML-1T-2] adalah ...;Gaya;Tekanan;Energi;Momentum;Percepatan;b
10;"Sebuah persamaan dinyatakan dengan , dengan x dalam meter dan t dalam sekon. Dimensi dari abc adalah ...";[LT-2];[L3T-2];[L2T-3];[L-3T2];[L-2T-2];a
10;"Panjang sebuah buku 10,75 cm dan lebarnya 6,50 cm. luas buku tersebut menurut aturan angka penting adalah ...";"69,875 cm2";"69,88 cm2";"69,87 cm2";"69,8 cm2";"69,9 cm2";d
10;"Sebuah mobil bergerak dengan kelajuan 36 km/jam. Jika kelajuan tersebut dikonversikan ke satuan internasional (SI), besarnya adalah ...";36 m/s;18 m/s;10 m/s;"3,6 m/s";(1/36) m/s;c
10;Gambar berikut adalah skala yang dutunjukan oleh jangka sorong ketika digunakan untuk mengukur tebal sebuah buku. Tebal buku tersebut adalah ...;"5,35 cm";"5,30 cm";"5,05 cm";"5,03 cm";"5,00 cm";d
10;Suatu aspek pengukuran yang menyatakan ukuran minimal yang masih dapat dideteksi oleh alat ukur tersebut adalah ...;Ketepatan;Kepekaan;Ketelitian;Presisi;Akurasi;b
10;Hasil pengukuran massa benda di bawah ini yang memiliki ketelitian paling tinggi adalah ...;"(7,3 + 0,01)kg";"(2,5 + 0,01)kg";"(5,2 + 0,02)kg";"(3,8 + 0,02)kg";"(4,4 + 0,03)kg";a
10;Pengukuran dengan nikrometer sekrup berikut menunjukan hasil pembacaan ...;"3,99mm";"2,48mm";"2,04mm";"1,98mm";"1,42mm";b
10;"Segitiga ABC dengan AB = 3,5 cm, BC = 6,42 cm dan AC = 5,50 cm. keliling segitiga berdasar kan angka penting adalah ...";"15,42 cm";"15,426 cm";"15,43 cm";"15,4 cm";"15,5 cm";c
10;Banyaknya angka yang dapat dilaporkan dalam pengukuran berulang ditentukan oleh ...;Ketidakpastian relatif;Ketidakpastian mutlak;Ketelitian alat ukur;? x skala terkecil;Skala terkecil alat ukur;b
10;Besaran berikut yang termasuk besaran skalar adalah ...;Momentum;Jarak;Perpindahan;Usaha;Gaya;b
10;"Resultan dari penjumlahan dua buah vektor yang sama besarnya satuan. Jika kedua vektor tersebut membentuk sudut 60o, nilai masing-masing vektor tersebut adalah ...";5 satuan;4 satuan;3 satuan;2 satuan;1 satuan;a
10;"Pada gambar Fy= komponen gaya pada komponen sumbu Y, jika Fy = 2N, komponen gaya pada sumbu X adalah ...";4N;2 N;2 N;2N;1N;b
10;Suatu vektor gaya F = 20 N bersudut 60o terhadap sumbu X. besarnya komponen vektor pada sumbu Y adalah ...;10 N;20N;10;30N;60N;a
10;"Jika besarnya resultan dan selisih kedua vektor sama, maka besarnya sudut apit kedua vektor adalah ...";60o;45o;37o;30o;0o;a
10;"Sebuah vektor 12N diuraikan menjadi dua buah vektor yang saling tegak lurus. Jika vektor itu membentuk sudut 30o dengan sumbu X, besarnya masing-masing hasil peruraian pada sumbu X dan sumbu Y adalah ...";6 N dan 6N;6 dan 6 N;3N dan 6 N;3N dan 3 N;3N dan 3 N;b
10;"Vektor F1, F2 dan F3 bertitik tangkap di (0,0) seperti gambar. Jika masing-masing vektor F besarnya 10N, besar resultan ketiga vektor tersebut adalah ...";0N;5N;20N;25N;30N;c
10;"Perhatikan gambar di bawah ini! Jika 1 skala pada gambar diatas menggambarkan vektor gaya 1 N, maka nilai dari resultan gaya-gaya yang bekerja pada titik tersebut adalah ...";3N;4N;5N;6N;7N;c
10;"Dari soal nomor 25, penjumlahan kedua vektor tersebut adalah ...";7i + 5j;7i + j;7i -- j;i -- j;i + j;b
10;besar vektor A = 10 satuan dan vektor B = 15 satuan. Sudut apit antara vektor A dan vektor B adalah 60o. besar A . B adalah ...;25 satuan;75 satuan;75 satuan;75 satuan;150 satuan;b
10;Sebuah mobil massanya 750 kg bergerak dengan kecepatan 15 m/s. Berapa momentum mobil tersebut...kg m/s;11250;40500;1125;112500;405000;a
10;"Sebuah bola yang massanya 2 kg, mula-mula dalam keadaan diam kemudian dipukul dengan tongkat. Setelah dipukul kecepatan bola 15 m/s. Berapakah impuls dari pemukulan bola tersebut...Ns";15;30;45;60;75;b
10;Bunyi hukum kekekalan momentum adalah...;Jumlah momentum sebelum dan sesudah tumbukan adalah tetap;Jumlah momentum sebelum dan sesudah tumbukan adalah selalu berkurang;Jumlah momentum sebelum dan sesudah tumbukan adalah selalu bertambah;Momentum sebelum tumbukan selalu berkurang;Momentum sesudah tumbukan selalu bertambah;a
10;Persamaan matematis hukum kekekalan momentum adalah...;m1V1 + m2V2 = m1V1` + m2V2`;m1V1 + m2V2 = m1V1` -- m2V2`;m1V1 -- m2V2 = m1V1` + m2V2`;m1V1` + m2V2 = m1V1 -- m2V2`;m1V1 + m2V2` = m1V1` + m2V2;a
10;"Sebuah peluru bermassa 0,02 kg ditembakkan horizontal dengan kecepatan 250 m/s dari sebuah senapan bermassa 2 kg. Kecepatan senapan mendorong bahu penembak ialah...m/s";--;1;--;3;4;d
10;"Seorang nelayan naik perahu yang bergerak dengan kecepatan 4 m/s. Massa perahu dan nelayan masing-masing 200 kg dan 50 kg. Pada suatu saat, nelayan tadi meloncat dari perahu dengan kecepatan 8 m/s. Tentukan kecepatan perahu saat orang tadi meloncat jika arah loncatannya searah dengan arah gerak perahu...m/s";1;2;3;4;5;b
10;"Masih menurut soal no. 7, Tentukan kecepatan perahu saat nelayan tadi meloncat jika arah loncatannya berlawanan dengan arah gerak perahu...m/s";2;4;6;7;8;d
10;Nilai koefisien restitusi (e) untuk tumbukan lenting sempurna adalah...;e = 1;e = 0;0 < e < 1;"e = 0,5";0 ??e ??1;a
10;Pada tumbukan lenting sebagian berlaku hukum kekekalan ...;Momentum dan energi kinetik;Momentum dan energi potensial;Energi kinetik;Momentum;Momentum;D
10;Pada tumbukan tidak lenting sama sekali berlaku hukum kekekalan...;Momentum dan energi kinetik;Momentum;Energi kinetik;Momentum dan energi potensial;Energi potensial;b
10;Nilai koefisien restitusi (e) untuk tumbukan tidak lenting sama sekali adalah...;0 ??e ??1;0 < e < 1;e = 0;"e = 0,5";e = 1;c
10;"Jika terjadi tumbukan tidak lenting sama sekali, maka besarnya kecepatan dua buah benda setelah tumbukan (V1` dan V2`) adalah ...";V1` = V2`;V1`< V2`;V1`??V2`;V1` > V2`;V1` ??V2`;a
10;Persamaan matematis koefisien restitusi yang berlaku pada jenis-jenis tumbukan adalah...;e = --;e = --;e = --;e = --;e = ;a
10;"Sebuah bola dijatuhkan dari ketinggian 4 m diatas sebuah lantai lalu memantul setinggi 0,25 m. Hitung koefisien restitusi (e) antara bola dan lantai...";"0,2";"0,22";"0,23";"0,25";"0,25";D
10;Sebuah benda yang massanya 2 kg bergerak ke kanan dengan kecepatan 10 m/s menuju benda lain bermassa 2 kg yang bergerak ke kiri dengan kecepatan 20 m/s. Tentukan kecepatan akhir kedua benda bila tumbukannya tak lenting sama sekali...m/s;-1;-2;-3;-5;-5;D
10;"Sebuah peluru senapan angin yang massanya 0,01kg ditembakan dengan kecepatan 600 m/s mengenai balok yang massanya 1,49 kg yang tergantung pada seutas tali panjang. Peluru melekat pada balok tersebut. Berapakah kecepatan balok saat peluru masuk kedalamnya...m/s";1;2;4;6;8;c
10;"Cara memasukan data spasial ke dalam SIG dapat dilakukan melalui dua cara, salah satunya adalah...";data input;digitasi;tabulasi;konversi;anotasi;b
10;Jika data berbentuk grafis maka data tersebut berasal dari...;peta analog;hasil sensus;survey dilapangan;sistem radar;statistik;a
10;Waktu yang digunakan dalam SIG sebagian besar untuk...;analisis dan penayangan data;memasukan dan mengubah data;pengolahan data yang perlu;memanipulasi data;menyimpan analisis data;b
10;Sebelum data diproses maka dilakukan...;penggolongan data;input data;pendekatan data tabular;memanipulasi data;penyimpanan data;b
10;Data digital lebih menguntungkan daripada peta karena...;jumlah data lebih banyak;digunakan untuk pengolahan data dasar;digunakan untuk data spasial;dapat digandakan;ukuran sesuai dengan kenyataan;b
10;"Data grafis yang mengidentifikasikan kenampakan lokasi geografi berupa titik, garis, dan poligon disebut...";layar monitor;data tabuler;data digital;data spasial;data output;d
10;Dalam SIG diperlukan penilaian yang cermat dengan tujuan agar...;hasilnya cepat dan efisien;hasilnya tepat dan akurat;hasilnya mudah dipahami;dapat ditayangkan;memperoleh informasi spasial;b
10;"Dalam inventarisasi sumber daya alam (SDA) perlu adanya data spasial yang cepat, tepat, dan akurat dengan tujuan agar...";pemanfaatan sumber daya alam dapat optimal;terciptanya wahana pembangunan yang terpadu;sumber daya alam yang tersebar secara merata;terciptanya tata ruang yang serba guna;penghematan sumber daya alam yang tersedia;a
10;"SIG sudah hadir sebelum adanya teknologi computer. Dengan hadirnya teknologi komputer akan menjadi pilihan banyak orang karena mempunyai kelebihan dalam menangani informasi, yaitu...";cepat dan akurat;cepat dan konkret;lambat dan mudah;cepat dan mudah;akurat dan mudah;a
10;Data yang berasal dari pengindraan jauh adalah berupa...;peta;citra;tabel;grafik;luasan;b
10;"Dalam sebuah penelitian, data yang bersifat angka disebut...";data kualifikasi;data kuantitatif;data primer;data sekunder;data kualititatif;b
10;Pakar yang mengemukakan analisis domain dalam proses analisis data penelitiannya adalah...;Miles;Huberman;Spradley;Burton;Bintarto;c
10;"Jurnal yang diterbitkan oleh Fakultas Geografi Universitas Gadjah Mada, yaitu...";Bumi Indonesia;GEA;Jurnal Geografi;Geogama;Geofact;a
10;Alat pembuktian hipotesis serta pencapaian tujuan penelitian adalah...;angket;foto udara;data;arsip;surat kabar;c
10;"Data yang diperoleh dari instansi-instansi atau lembaga-lembaga, perpustakaan yang digunakan sebagai pelengkap dalam penelitian adalah...";data primer;data pelengkap;data sekunder;data tersier;angket;c
10;"Cara dan teknik pengumpulan data dengan melakukan pengamatan dan pencatatan terhadap objek penelitian, yaitu...";wawancara;observasi;angket;observer;responden;b
10;Orang yang melakukan prosesi pengumpulan data dengan melakukan pengamatan terhadap fenomena yang ada pada objek penelitian dinamakan...;interview;pewawancara;responden;observer;narasumber;d
10;"Proses pengklasifikasian jawaban dari para responden menurut jenisnya, yaitu...";interprestasi;tabulating;editing;coding;classifying;d
10;"Data yang direkam pada computer compatitable tape, disebut...";data numerik;data primer;citra foto;data sekunder;data observasi;a
10;Berikut ini yang bukan bagian dari analisis statistic adalah...;analisis korelasi;analisis regresi;analisis produksi;analisis varian;analisis vaktor;c
10;Jarak dari rumah Romi ke sekolah adalah 8 km. Jika Romi ingin memetakan dengan skala 1:500.000 maka jarak dari rumah ke sekolah pada peta adalah...;"0,625 cm";"0,16 cm";"1,6 cm";"6,16 cm";16 cm;c
10;Gambaran permukaan bumi pada bidang datar yang digambarkan dengan menggunakan skala dan dilengkapi dengan tulisan serta simbol merupakan pengertian dari...;peta;globe;atlas;relief muka bumi;proyeksi peta;a
10;Gambaran pada peta yang menunjukan lokasi daerah yang dipetakan terhadap daerah di sekitarnya yang lebih luas disebut...;Judul peta;inset peta;sumber peta;legenda peta;simbol peta;b
10;"Berdasarkan jenis kamera, yang dimaksud dengan citra foto tunggal adalah...";"foto yang di buat langsung jadi, tidak dapat diperbanyak";foto yang dibuat dengan sekali pemotretan;foto yang dibuat pada waktu yang sama;foto yang dibuat dengan kamera tunggal;citra nonfoto dengan sensor tunggal;d
10;Alat yang digunakan untuk membaca ataun menginterprestasikan foto udara disebut...;teleskop;stereoskop;lup;mikroskop;stetoskop;b
10;Foto udara dan foto satelit adalah pengelompokan foto udara berdasarkan...;sistem wahana;sumbu kamera;warna yang digunakan;jenis kameranya;warna foto;a
10;"Ruang lingkup kajian geografi menurut Rhoads Murphy dalam The Scope of Geography, kecuali...";interaksi antara lingkungan fisik alam dan manusia;lingkungan fisik alam dan keruangan;kerangka regional dan analisis wilayah yang berciri khusus;aspek keruangan dan pemanfaatannya bagi tempat hidup manusia;persebaran dan ketertarikan manusia di bumi;b
10;"Untuk mengetahui proses terjadinya fenomena alam, analisis geografi dapat dilakukan dengan mengajukan pertanyaan...";what;when;where;how;how;D
10;Dalam objek geografi formal terdapat pertanyaan tentang "how many/how much". Pertanyaan tersebut berkaitan dengan...;waktu peristiwa;subjek dari peristiwa;ukuran dari objek geografi;tempat atau lokasi peristiwa;sebab-sebab terjadinya suatu peristiwa;c
10;Gejala geografi dalam kehidupan sehari-hari yang sangat membantu para nelayan tradisional adalah...;angin;awan;kabut;vulkanisme;gempa bumi;a
10;Proses penguapan air menjadi kristal-kristal disebut ...;Transpirasi;Presipitasi;Kondensasi;Sublimasi;Sublimasi;D
10;Bagian permukaan bumi yang airnya mengalir ke dalam suatu sungai induk apabila terjadi hujan disebut ... sungai.;Siklus;Dataran banjir;Bantaran;Daerah aliran;Alur;d
10;"Di bawah ini yang merupakan ciri khas daerah hilir sungai, yaitu ...";Ada meander;Arusnya deras;Banyak ditemui air terjun;Ada oxbow lake;Dijumpai delta;a
10;"Pola aliran pada suatu kawah yang pola alirannya menunju ke pusat depresi, yaitu pola aliran sungai ...";Radial centrifugal;Radial centripetal;dendritik;Rectanguler;Trellis;b
10;Pola aliran sungai yang mirip akar tanaman disebut ...;Radial centrifugal;Radial centripetal;dendritik;Rectanguler;Trellis;c
10;"Menurut sumber airnya, sungai di Indonesia umumnya termasuk sungai ...";Salju;Glacial;Gletser;Hujan;Hujan;D
10;"Danau Poso, Danau Singkarak, dan Danau Maninjau, menurut terjadinya termasuk danau ...";Tektonik;Vulkanik;Dolina;Alamia tektovulkanik;#;a
10;Faktor utama yang memengaruhi proses siklus hidrologi adalah ...;Volume air;Kondisi tanah;Panas matahari;Garavitasi bulan;Drainase tanah;c
10;Proses perubahan wujud uap air menjadi air akibat pendinginan disebut ...;Transpirasi;Kondensasi;Infiltrasi;Adveksi;Sublimasi;b
10;Peristiwa perembasan air ke dalam tanah melalui pori-pori tanah disebut ...;Transpirasi;Kondensasi;Infiltrasi;Adveksi;Sublimasi;c
10;Sungai yang alirannya sejajar dengan arah antiklinal dinamakan sungai;Obsequent;Superimposed;Consequent longitudinal;Subequent;Consequent lateral;c
10;Pola aliran sungai pada daerah yang memiliki struktur patahan berbentuk ...;Radial centrifugal;Radial centripetal;Rectangular;Annular;Dendritik;c
10;Danau Toba menurut terbentuknya termasuk danau ...;Tektonik;Vulkanik;Tektovulkanik;Alami;Karst;c
10;Danau Kalimutu dan Danau Kelud menurut terbentuknya termasuk danau ...;Tektonik;Vulkanik;Tektovulkanik;Alami;Karst;b
10;Lahan basah yang selalu tergenang air dengan jenis tumbuhan yang hidup disebut ...;Swamp;Marsh;Bog;Danau;Rawa pasang surut;a
10;"Berikut ini faktor-faktor yang memengaruhi pembentukan tanah, kecuali ...";Iklim;Bahan induk;Topografi;Air;Air;D
10;Tanah yang terjadi dari pelapukan batuan yang mengandung kuarsa pada iklim basah disebut ...;Lisol;Regosol;Podzolit;Organosol;Kapur;c
10;Tanah yang terjadi dari bahan induk organik disebut ...;Lisol;Regosol;Podzolit;Organosol;Kapur;d
10;Tanah yang sangat subur dan umumnya berwarna hitam adalah tanah ...;Laterit;Humus;Litosol;Organosol;Alluvial;b
10;Penambang vertikal tubuh tanah disebut ...;zontal tanah;Genesa;Profil tanah;Top soil;Regolith;c
10;Lapisan tanah atas disebut ...;Horizontal tanah;Genesa;Profil tanah;Top soil;Regolith;d
10;Tekstur tanah yang ideal untuk membuat kerajinan keramik adalah ...;Clay;Loam;Crumb;Silty;Sand;a
10;Usaha pergantian jenis tamanan supaya tanah tidak kehabisan unsur hara disebut ...;Crop rotation;Contour farming;Terasering;Reboisasi;Contour plowing;a
10;Kelas kemampuan lahan tanpa pengawetan khusus adalah kelas ...;I;II;III;IV;V;a
10;"Tanah dengan kemiringan 15-25%, lapisannya tipis, termasuk kelas kemampuan lahan ...";I;III;V;VI;VII;b
10;Lapisan di permukaan bumi yang mendukung kehidupan organisme adalah ...;biosfer;biocycle;manusia;biochore;ekosistem;a
10;Berikut ini yang bukan termasuk jenis-jenis hutan berdasarkan tujuan dan kegunaannya adalah ...;hutan rekreasi;hutan heterogen;hutan lindung;hutan suaka alam;hutan produksi;b
10;Berikut ini yang bukan termasuk jenis-jenis hutan ditinjau dari tempat tumbuhnya adalah ...;hutan payau;hutan dataran rendah;hutan pegunungan;hutan rawa;hutan lereng;a
10;Padang rumput yang diselingi oleh pohon-pohon yang agak tinggi dan menyebar disebut ...;hutan;gurun;stepa;sabana;tundra;d
10;Berikut ini yang bukan merupakan tujuan yang ingin dicapai dengan peningkatan penanaman pohon jadi di Indonesia adalah ...;terbentuknya industri mabel/furniture;meningkatkan harga kayu di luar negeri;untuk mengatur tata air;tersedianya kayu bangunan dalam jumlah yang cukup;"kesuburan tanah dapat dipertahankan, serta ditingkatkan";d
10;Faktor-faktor biotik yang memengaruhi kehidupan di muka bumi adalah ...;"angin, temperatur, dan tekanan";"cuaca, iklim, dan tanah";"tanah, iklim, dan relief";"flora, fauna, dan manusia";"manusia, tanah, dan iklim";d
10;Salah satu manfaat tidak langsung dari hutan adalah ...;menyediakan bahan industri kertas;menghasilkan getah;memberikan berbagai jenis tanaman rias;mengatur tata air;mengatur tata air;D
10;Faktor-faktor fisik yang memengaruhi kehidupan di muka bumi adalah ...;"tanah, relief, dan fauna";"relief, iklim, dan vegetasi";"biocycle, angin, dan suhu";"iklim, tanah, dan relief";"tekanan udara, tumbuhan, dan kelembapan";d
10;Berikut yang bukan termasuk faktor-faktor yang memengaruhi kehidupan di muka bumi adalah ...;relief;amplitudo;kelembapan;tanah;angin;b
10;Berikut ini adalah hewan yang tidak hidup di Indonesia bagian barat adalah ...;anoa;gajah;badak;harimau;siamang;a
10;"Tumbuhan yang tumbuh di hutan hujan tropis yang menjalar dan membelit pada pohon, banyak terdapat di hutan Indonesia adalah ...";damar;rotan;efifit;parasit;saprofit;b
10;Negara-negara berikut ini yang tidak memiliki hutan musim adalah ...;Indonesia;Myanmar;Mongolia;India;Amerika Tengah;a
10;Padang rumput di bawah ini yang tidak memiliki hutan musim adalah ...;sabana;stepa;taiga;tundra;mangrove;a
10;Berdasarkan pembagian wilayah fauna di Indonesia bagian barat termasuk di wilayah ...;paleartik;neartik;neotropik;oriental;australis;d
